Category_Name,Category_Url
"
				XLS-Medical",https://www.rossmann.de/de/marken/xls-medical/c/online-dachmarke_4682359
"
				Xtrem",https://www.rossmann.de/de/marken/xtrem/c/online-dachmarke_6394584
"
				Xucker",https://www.rossmann.de/de/marken/xucker/c/online-dachmarke_4561707
"
				Yankee Candle",https://www.rossmann.de/de/marken/yankee-candle/c/online-dachmarke_5749117
"
				Yardley London",https://www.rossmann.de/de/marken/yardley-london/c/online-dachmarke_5946313
"
				YEAUTY",https://www.rossmann.de/de/marken/yeauty/c/online-dachmarke_5806127
"
				YFood",https://www.rossmann.de/de/marken/yfood/c/online-dachmarke_5589420
"
				Yogi Tea",https://www.rossmann.de/de/marken/yogi-tea/c/online-dachmarke_4455854
"
				Yokebe",https://www.rossmann.de/de/marken/yokebe/c/online-dachmarke_4455855
"
				Yucona",https://www.rossmann.de/de/marken/yucona/c/online-dachmarke_6719617
"
				Zapf Creation",https://www.rossmann.de/de/marken/zapf-creation/c/online-dachmarke_5549950
"
				ZECKITO",https://www.rossmann.de/de/marken/zeckito/c/online-dachmarke_4455858
"
				ZEISS",https://www.rossmann.de/de/marken/zeiss/c/online-dachmarke_4455861
"
				Zetti",https://www.rossmann.de/de/marken/zetti/c/online-dachmarke_4947472
"
				Zewa",https://www.rossmann.de/de/marken/zewa/c/online-dachmarke_4455862
"
				Zirkulin",https://www.rossmann.de/de/marken/zirkulin/c/online-dachmarke_4455863
"
				Zmile Cosmetics",https://www.rossmann.de/de/marken/zmile-cosmetics/c/online-dachmarke_7715493
"
				Zuru",https://www.rossmann.de/de/marken/zuru/c/online-dachmarke_5636793
"
				ZWILLING",https://www.rossmann.de/de/marken/zwilling/c/online-dachmarke_7839112
